product_url,item_type,image_link,auction_date,location,product_name,lot_id,auctioner,description,website
https://touch.bismanonline.com/minot_nd/reduced_new_stainless_steel_factory_keyed_recei_0,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1298/129803/c1/m_c16d7bf6848a7fbb4aecea75422b2883.jpg,'September 29th 2022',"Minot, ND",REDUCED:  NEW: Stainless steel FACTORY KEYED receiver hitch for Chrysler; Dodge; o,4216709,vschiele,REDUCED:  NEW: Stainless steel FACTORY KEYED receiver hitch for Chrysler; Dodge; or Jeep; was $20,bismanonline
https://touch.bismanonline.com/bismarck_nd/70_pure_alfalfla_bales_1400weigh_plastic_twine_by,steel,,'September 29th 2022',"Bismarck, ND",70 pure alfalfla bales 1400weigh plastic twine by steele,4216756,Al,70 pure alfalfla bales 1400weigh plastic twine by steele,bismanonline
https://touch.bismanonline.com/bottineau_nd/4_piece_stainless_steel_fender_rims,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/287/2877/287772/09/m_09d71d31094341ea94ddc6cb25386b80.jpg,'September 29th 2022',"Bottineau, ND",4 piece stainless steel fender rims,3664026, steve,4 piece stainless steel fender rims ,bismanonline
https://touch.bismanonline.com/minot_nd/24_5_inch_steel_bud_10_hole_rims_wheels,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/61/616/61627/96/m_96061b322bbd06e9d7fe55c556adb326.jpg,'September 29th 2022',"Minot, ND",24.5 inch Steel Bud 10 Hole Rims / Wheels,4185074,BSys,24.5 inch Steel Bud 10 Hole Rims / Wheels,bismanonline
https://touch.bismanonline.com/minot_nd/reduced_new_stainless_steel_factory_keyed_recei_c,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1298/129803/32/m_322f338203cf0b33ce8405e08dbf12a9.jpg,'September 29th 2022',"Minot, ND","REDUCED:  NEW: Stainless steel FACTORY KEYED receiver hitch for Chevrolet, Buick, ",4216710,vschiele,"REDUCED:  NEW: Stainless steel FACTORY KEYED receiver hitch for Chevrolet, Buick, Cadillac, and GMC; was $20",bismanonline
https://touch.bismanonline.com/beulah_nd/stainless_steel_spearhead_for_darkhouse_ice_speari_f,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/123/1236/123606/ed/m_edb809dfdbae9d11b31c69a4cd9a998d.jpg,'September 29th 2022',"Beulah, ND",Stainless Steel Spearhead for darkhouse ice spearing,3995731,Fandrich421,Stainless Steel Spearhead for darkhouse ice spearing,bismanonline
https://touch.bismanonline.com/bismarck_nd/beercan_chicken_rack_stainless_steel_chicken_stan,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/12/125/12582/28/m_283e5d7e5e93f69024f29eb0b2710dee.jpg,'September 15th 2022',"Bismarck, ND","Beercan Chicken Rack, Stainless Steel Chicken Stand for Smoker and Grill",3306967,Lone Wolf,"Beercan Chicken Rack, Stainless Steel Chicken Stand for Smoker and Grill ",bismanonline
https://touch.bismanonline.com/lisbon_nd/a_m_custom_fabrication_stainless_steel_parts,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/307/3079/307943/cf/m_cf8e8fd3c799d629f2749f5af90b9e39.jpg,'September 29th 2022',"Lisbon, ND","A M Custom Fabrication.      Stainless steel parts for JD,flexicoil ,and CaseIh",2641162,gfy,"A M Custom Fabrication.      Stainless steel parts for JD,flexicoil ,and CaseIh have questions call Our s tubes are .083 thickness and larger radius bends for better flow especially with fertilizer. Jd 1900/1910 under meter kit available stainless hardware included",bismanonline
https://touch.bismanonline.com/bismarck_nd/stainless_steel_stick_welding_rod,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/16/168/16825/95/m_95aec6eedffe2e1c749c3fccf8092b85.jpg,'September 29th 2022',"Bismarck, ND",Stainless steel stick welding rod,3108891,TROY,"
",bismanonline
https://touch.bismanonline.com/mandan_nd/for_sale_coutura_dark_gray_dial_two_tone_stainle,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/361/3616/361686/77/m_77c7a4ca009e7036090725b7d11c0737.jpg,'September 29th 2022',"Mandan, ND",For Sale - Coutura Dark Gray Dial Two-Tone Stainless Steel Men's Watch,4217238,gold1558,For Sale - Coutura Dark Gray Dial Two-Tone Stainless Steel Men's Watch,bismanonline
https://touch.bismanonline.com/minot_nd/remington_12ga_spbbx2_multirange_steel_duplex_she_3,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/17/171/17170/aa/m_aa5e464636df780778b374f261dafb81.jpg,'September 29th 2022',"Minot, ND",Remington 12ga. SPBBX2 MultiRange Steel Duplex Shells,4065680,AncientOne,Remington 12ga. SPBBX2 MultiRange Steel Duplex* shotgun shells 10 rd. box $15,bismanonline
https://touch.bismanonline.com/hankinson_nd/1999_frontier_34_steel_end_dump,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/116/1166/116657/ca/m_ca668d93e56a68b8bd172e349ce8fd0b.jpg,'September 30th 2022',"Hankinson, ND",1999 Frontier 34 foot steel end dump,4218292,RiverBendGrain,1999 Frontier 34 foot steel end dump,bismanonline
https://touch.bismanonline.com/elgin_nd/browse_steel_or_belting_windbreak_options_on_www,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/89/890/89052/88/m_8847c6aa6eb775fc09e41bffaa93d279.jpg,'September 30th 2022',"Elgin, ND",Browse STEEL &/OR BELTING WINDBREAK Options On www.UlrichManufacturing.com,3907603,Ulrich Manufacturing,"
",bismanonline
https://touch.bismanonline.com/towner_nd/300_1_5_200_psi_poly_pipeline_waterline_on_a_ste,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/580/5801/580171/d2/m_d2790a785ff879162df87944ff1dcd78.jpg,te('October 1st 2022',"Towner, ND","300' 1.5"" 200 PSI Poly Pipeline/waterline on a steel spool. Located in Towner, ND.",4219126,North McHenry Soil Conservation District,"300' 1.5"" 200 PSI Poly Pipeline/waterline on a steel spool. Located in Towner, ND. You haul. Will help you load.",bismanonline
https://touch.bismanonline.com/minot_nd/steel_top_for_polaris_side_by_side_papered_measu,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/383/3832/383273/c6/m_c65a4dfe77ea9a8b1a626c60675a2e6f.jpg,te('October 1st 2022',"Minot, ND",Steel top for Polaris Razor Tapered measurement 59 to 56 wide x 36 in.,3998445,Tony,Steel top for Polaris side by side.  Tapered measurement 59 to 56 wide x 36 in.,bismanonline
https://touch.bismanonline.com/towner_nd/80_1_5_200_psi_poly_pipeline_waterline_on_a_stee,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/580/5801/580171/db/m_db958c49793bdfb883737b37358c45d6.jpg,te('October 1st 2022',"Towner, ND","80' 1.5"" 200 PSI Poly pipeline/waterline on a steel spool. Located in Towner, ND. ",4219130,North McHenry Soil Conservation District,"80' 1.5"" 200 PSI Poly pipeline/waterline on a steel spool. Located in Towner, ND. You haul. Will help load.",bismanonline
https://touch.bismanonline.com/mclaughlin_sd/men_s_size_10d_ariat_steel_toe_work_boots,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/21/212/21216/54/m_54e8a23c9f64acce05fee2fc3906c8f3.jpg,te('October 1st 2022',"McLaughlin, SD",Men's Size 10D Ariat Steel Toe Work Boots,4218944,John,Men's Size 10D Ariat Steel Toe Work Boots,bismanonline
https://touch.bismanonline.com/towner_nd/800_1_5_200_psi_poly_pipeline_waterline_on_a_ste,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/580/5801/580171/a2/m_a2b63ef7ae5de20d7e1c3bbfa34255bb.jpg,te('October 1st 2022',"Towner, ND","800' 1.5"" 200 PSI Poly Pipeline/waterline on a steel spool. Located in Towner, ND.",4219131,North McHenry Soil Conservation District,"800' 1.5"" 200 PSI Poly Pipeline/waterline on a steel spool. Located in Towner, ND. You haul. Will help load.",bismanonline
https://touch.bismanonline.com/mandan_nd/2019_indian_motorcycle_roadmaster_steel_gray_smoke_a,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/1/18/1816/49/m_493a09f1be44b35cb7213bf126782adf.jpg,te('October 1st 2022',"Mandan, ND",2019 Indian Motorcycle Roadmaster Steel Gray Smoke / Thunder Black Smoke,4219220,Action Motor Sports,2019 Indian Motorcycle Roadmaster Steel Gray Smoke / Thunder Black Smoke,bismanonline
https://touch.bismanonline.com/bismarck_nd/spypoint_steel_security_box,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/47/479/47933/34/m_34a35eaf53ca7a46a50ec199e88dff62.jpg,te('October 1st 2022',"Bismarck, ND",SPYPOINT steel security box. ,4219359,Look At That,SPYPOINT steel security box. ,bismanonline
https://touch.bismanonline.com/fargo_nd/future_steel_building_3,steel,,te('October 1st 2022',"Fargo, ND",Future Steel Building,4151549,GLD,Future Steel Building,bismanonline
https://touch.bismanonline.com/napoleon_nd/tfp_stainless_steel_fender_trim_1981_87_chevy_gmc,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/0/7/784/d2/m_d2eaab8d7c844c6ad2950600967b2e67.jpg,te('October 1st 2022',"Napoleon, ND",TFP Stainless Steel fender trim 1981-87 Chevy/GMC full size pickup or Suburban,3923610,Josh,TFP Stainless Steel fender trim 1981-87 Chevy/GMC full size pickup or Suburban,bismanonline
https://touch.bismanonline.com/bismarck_nd/wtb_4_stainless_steel_one_half_inch_carriage_bolt,steel,,te('October 2nd 2022',"Bismarck, ND",WTB: 4 Stainless steel one half inch carriage bolts 3 inches long for Luverne gril,4219829,calgary,WTB: 4 Stainless steel one half inch carriage bolts 3 inches long for Luverne grill guard,bismanonline
https://touch.bismanonline.com/rock_haven_nd/wanted_ruger_mark_ii_7mm_08_stainless_steel,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/2/21/2192/59/m_5965e690a6bb1a2000ac3658bd21b311.jpg,te('October 1st 2022',"Rock Haven, ND",Wanted - Ruger Mark II 7mm-08 stainless steel,4079124,Collin,Wanted - Ruger Mark II 7mm-08 stainless steel,bismanonline
https://touch.bismanonline.com/west_fargo_nd/federal_10ga_3_5_f_steel_shot,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/513/5138/513813/96/m_965b6eb5a055e5fb068924f33c942348.jpg,te('October 2nd 2022',"West Fargo, ND",Federal 10ga 3.5 F steel shot,4188208,91crx,Federal 10ga 3.5 F steel shot,bismanonline
https://touch.bismanonline.com/minot_nd/white_steel_panels,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/145/1453/145306/7b/m_7be1f8a08d11a0a95eba883be5529aed.jpg,te('October 2nd 2022',"Minot, ND",White Steel Panels,4219835,aucker33,"
",bismanonline
https://touch.bismanonline.com/west_fargo_nd/federal_10ga_3_5_bbb_steel_shot,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/513/5138/513813/49/m_4940eccf5522b70877d16da0c6beade0.jpg,te('October 2nd 2022',"West Fargo, ND",Federal 10ga 3.5 BBB steel shot,4188204,91crx,Federal 10ga 3.5 BBB steel shot,bismanonline
https://touch.bismanonline.com/bismarck_nd/ruvati_18x12_stainless_steel_bathroom_sink,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/14/145/14519/27/m_27cc7eeffc9e6f8593d973664e2d9c10.jpg,te('October 2nd 2022',"Bismarck, ND",RUVATI 18X12 Stainless Steel Bathroom Sink,4151367,TOBI4545,RUVATI 18X12 Stainless Steel Bathroom Sink,bismanonline
https://touch.bismanonline.com/minot_nd/rev_4_21_pitch_stainless_steel_prop,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/57/576/57677/8d/m_8dbfdbe6fe9b1fb3f4a485b5ce4bee17.jpg,'September 26th 2022',"Minot, ND",Rev 4 21 pitch stainless steel prop,4214200,haulinis,Rev 4 21 pitch stainless steel prop,bismanonline
https://touch.bismanonline.com/hettinger_nd/aluminum_steel_flat_bed_trailer,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/46/469/46953/64/m_64003b8cccc89ba75d284b48e3be479e.jpg,'September 26th 2022',"Hettinger, ND",Aluminum/steel Flat bed Trailer,4026220,Dustin,Aluminum/steel Flat bed Trailer ,bismanonline
https://touch.bismanonline.com/minot_nd/used_samsung_black_stainless_steel_microwave_non_f,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/167/1677/167731/c3/m_c3548d715a90266a1f707bf3ebe47dd0.jpg,'September 26th 2022',"Minot, ND",Used Samsung Black Stainless Steel Microwave(Non-Functional),4214008,utvol,Used Samsung Black Stainless Steel Microwave(Non-Functional),bismanonline
https://touch.bismanonline.com/bismarck_nd/zachmeier_steel_floating_dock,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/12/127/12791/90/m_90031f4f46a80028f8038794c378e77a.jpg,'September 26th 2022',"Bismarck, ND",Zachmeier Steel Floating Dock ,4214341,Tim,Zachmeier Steel Floating Dock ,bismanonline
https://touch.bismanonline.com/mandan_nd/stainless_steel_shelving_and_sink_100_00_for_all,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/76/762/76203/3c/m_3cb1bdead7f290805ac7d09e7aa06944.jpg,'September 26th 2022',"Mandan, ND",Stainless steel shelving. 80.00 for all.,4214308,marivan's treasures,Stainless steel shelving and sink.  80.00 for all.,bismanonline
https://touch.bismanonline.com/baldwin_nd/quonset_door_galvanized_steel_sheets,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/17/174/17494/d5/m_d5325c4829f7bafff21e2b18a71ef8f8.jpg,'September 26th 2022',"Baldwin, ND",Quonset Door galvanized steel sheets,3926036,me,Quonset Door galvanized steel sheets,bismanonline
https://touch.bismanonline.com/bismarck_nd/john_deere_kids_steel_wheelbarrow_pink,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/492/4921/492125/6b/m_6b0c82393e9e00176a6ae01fe0a7c5bd.jpg,'September 26th 2022',"Bismarck, ND","John Deere Kids Steel Wheelbarrow, Pink",3956972,Pete,"John Deere Kids Steel Wheelbarrow, Pink",bismanonline
https://touch.bismanonline.com/lincoln_nd/steel_siding_f_9b,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/426/4269/426983/83/m_8311f2a1937aa104b320fd373d483260.jpg,'September 27th 2022',"Lincoln, ND",Steel siding,4214797,Lucila,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/54_inch_stainless_steel_adjustable_dust_straps,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/416/4166/416630/57/m_57d4850bf698e510a83f0ad3027acd6e.jpg,'September 27th 2022',"Bismarck, ND",54 inch Stainless Steel Adjustable Dust Straps,4100479,dah,54 inch Stainless Steel Adjustable Dust Straps,bismanonline
https://touch.bismanonline.com/bismarck_nd/steel_stand_for_lamp_or_flower_vase,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/346/3461/346176/12/m_1226e68b79e8037d84f43dbc9c373a5e.jpg,'September 27th 2022',"Bismarck, ND",Steel  stand  for lamp or flower vase,4214399,elija,Steel  stand  for lamp or flower vase,bismanonline
https://touch.bismanonline.com/maddock_nd/6000_gallon_stainless_steel_tanker_tri_axle,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/37/374/37473/2e/m_2e077aa01de1f7bc7bfb0b5b2c360214.jpg,'September 27th 2022',"Maddock, ND",6900 gallon stainless steel tanker Tri axle,4215282,michael,6000 gallon stainless steel tanker Tri axle ,bismanonline
https://touch.bismanonline.com/devils_lake_nd/24_5x8_25_used_accuride_open_center_steel_rims_2,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/176/1768/176860/00/m_00a7db2f731eb3cf65ad91533c3232ad.jpg,'September 27th 2022',"Devils Lake, ND",24.5x8.25 used Accuride open center steel rims. $15.each /6 available,4214690,Roger,24.5x8.25 used Accuride open center steel rims. $15..each / 6 available,bismanonline
https://touch.bismanonline.com/mandan_nd/steel_railing,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/82/828/82803/4f/m_4fb284d78cdf62037777fa579869ada3.jpg,'September 27th 2022',"Mandan, ND",Steel Railing,4214938,Lon,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/brand_new_belleville_steel_toe_military_boots,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/427/4270/427054/23/m_231dbe2f95b2c34748a1b279786b13ad.jpg,'September 27th 2022',"Bismarck, ND","Brand new Belleville ST300 steel toe military boots. Never worn, Size 10.5",4215126,tonyolivafan,"Brand new, never worn, Belleville ST300 steel toe military boots. Size 10.5",bismanonline
https://touch.bismanonline.com/wilton_nd/15x17_steel_prop_damaged,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/189/1898/189838/4e/m_4ec60218d389794dfcdaa4839ee6221d.jpg,'September 28th 2022',"Wilton, ND",15x17 Steel Prop (Damaged),3525793,Tucker Bergquist,15x17 Steel Prop (Damaged),bismanonline
https://touch.bismanonline.com/aberdeen_sd/jeep_wagoneer_steel_dash_panel_from_1977_but_may,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/150/1506/150677/ce/m_ce45f4bb04266726d51b7c92b48aa907.jpg,'September 28th 2022',"Aberdeen, SD",Jeep Wagoneer Steel Dash Panel. From 1977 but may fit other years -,4052648,Nitroamx,Jeep Wagoneer Steel Dash Panel. From 1977 but may fit other years - ,bismanonline
https://touch.bismanonline.com/des_lacs_nd/one_of_a_kind_sign_from_early_1960s_steel_evangel,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/433/4333/433360/53/m_53dd43a93f2f74a8bf64ecea3678c841.jpg,'September 28th 2022',"Des Lacs, ND",One of a kind sign from early 1960s. Steel Evangelical Brethren Church. The lower,4216040,Bruceinfargo,One of a kind sign from early 1960s. Steel Evangelical Brethren Church. The lower section says Tappen Exit. I drive past this for 40 years until I stopped one day and found out who Owned the land. Sign has been sealed to prevent any more deterioration. Very cool.,bismanonline
https://touch.bismanonline.com/karnak_nd/1946_farmall_h_good_tires_super_h_engine_live_hydr,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/158/1584/158427/ce/m_cea248eb77857a498a59732752925089.jpg,'September 28th 2022',"Karnak, ND",1943 WWII  Farmall H good tires  Hydraulics new rear tire steel shifter knob,3536119,ccoombs,1943 WWII Farmall H good tires IH narrow front Hydraulics new tires steel shifter knob,bismanonline
https://touch.bismanonline.com/bismarck_nd/2003_bayliner_17_5_stainless_steel_prop_depth_f,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/489/4893/489362/1f/m_1fa50c2970a0f3c4bba4b6eb2167ded3.jpg,'September 28th 2022',"Bismarck, ND","2003 bayliner. 17.5  stainless steel prop, depth finder, 2 extra props CD player",4163144,Dom,"2003 bayliner. 17.5  stainless steel prop, depth finder, 2 extra props CD player spare tire. Very clean.",bismanonline
https://touch.bismanonline.com/minot_nd/pittsburgh_steelers_great_superbowl_victories_nfl,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/38/380/38009/21/m_216d3635af06acfec32e38212e82ab7d.jpg,'September 28th 2022',"Minot, ND",Pittsburgh Steelers Great SuperBowl Victories NFL Watch,4215850,mopar1cjh,Pittsburgh Steelers Great SuperBowl Victories NFL Watch,bismanonline
https://touch.bismanonline.com/williston_nd/steel_cased_300_blackout_ammo_2,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/413/4133/413386/18/m_1895d2174ebfd00c6bac95c78c9cb27e.jpg,'September 28th 2022',"Williston, ND",Steel cased 300 Blackout ammo.,4216428,JoeySmith95,Steel cased 300 Blackout ammo.,bismanonline
https://touch.bismanonline.com/bismarck_nd/platinum_pets_switchin_stainless_steel_wide_rimmed,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/12/125/12582/85/m_85ffabed4fa7672c9621f750004b433c.jpg,'September 29th 2022',"Bismarck, ND",Platinum Pets SwitchIN Stainless Steel Wide Rimmed Dog/Cat Bowl,3353243,Lone Wolf,Platinum Pets SwitchIN Stainless Steel Wide Rimmed Dog/Cat Bowl,bismanonline
https://touch.bismanonline.com/edgeley_nd/farm_king_hay_bucket_push_off_very_good_condit,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/55/554/55470/79/m_79afe6e3ace855797d532195b74cc42d.jpg,'September 28th 2022',"Edgeley, ND","Farm King Hay Bucket / Push off.  Very good condition, steel teeth, missing 1 toot",4216204,Flyer,"Farm King Hay Bucket / Push off.  Very good condition, steel teeth, missing 1 tooth. Listing for an Estate.",bismanonline
https://touch.bismanonline.com/bismarck_nd/weaver_600_660_steel_scope_mount_and_rings,steel,,'September 29th 2022',"Bismarck, ND",WEAVER 600/660 STEEL SCOPE MOUNT AND RINGS,3618350,nddl,WEAER 600/660 SCOPE MOUNT AND RINGS 1 SET LEFT,bismanonline
https://touch.bismanonline.com/center_nd/rocket_steelhead_broadheads_100g_1_1_4_cut,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/85/854/85493/1e/m_1ee99b78dbf8b5de6c3e298246005bef.jpg,te('October 6th 2022',"Center, ND","Rocket SteelHead broadheads 100G 1 1/4 "" cut",3367663,Tony,"(NEW OLD STOCK, NOT CHINA KNOCK OFFS) Rocket SteelHead broadheads 100G 1 1/4 "" cut. 3heads for $18 or 6 for $30",bismanonline
https://touch.bismanonline.com/bismarck_nd/brand_new_apple_genuine_gold_stainless_steel_milan,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/353/3532/353212/94/m_9491638e038e69c5b38e6ced7b87ccdb.jpg,te('October 6th 2022',"Bismarck, ND",Brand new Apple Genuine Gold Stainless Steel Milanese band for 38/40/41mm Apple,4139494,Rod,Brand new Apple Genuine Gold Stainless Steel Milanese band for 38/40/41mm Apple Watch.,bismanonline
https://touch.bismanonline.com/bismarck_nd/engdenton_faucet_water_filter_stainless_steel_redu,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/12/125/12582/e4/m_e4b36e9e420275b4f9b6cd26149b9101.jpg,'September 29th 2022',"Bismarck, ND","Engdenton Faucet Water Filter Stainless-Steel Reduce Chlorine High Water Flow,",3353094,Lone Wolf,"Engdenton Faucet Water Filter Stainless-Steel Reduce Chlorine High Water Flow, Water Purifier with Ultra Adsorptive Material , Water Filters for Faucets-Fits Standard Faucets",bismanonline
https://touch.bismanonline.com/dickinson_nd/stainless_steel_kenmore_range_stove_natural_gas,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/521/5216/521658/52/m_5211d449d0d3a7c3443c4511cdb2cf9c.jpg,te('October 7th 2022',"Dickinson, ND",Stainless steel Kenmore range/stove. Natural gas. Recently professionally,4224545,Paul,"
",bismanonline
https://touch.bismanonline.com/steele_nd/grain_and_seed_cleaning_steele_nd_seed_condition,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/381/3819/381943/f2/m_f28c6a5d3986ccdfdacdbc5d62288fa4.jpg,te('October 7th 2022',"Steele, ND","Grain and Seed cleaning, Steele ND. Seed Conditioning, Ergot Removal, etc.",4224615,MDGP,"Grain and Seed cleaning, Steele ND. Seed Conditioning, Ergot Removal, etc.",bismanonline
https://touch.bismanonline.com/williston_nd/black_and_decker_radial_arm_saw_on_a_steel_cart_wi,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/326/3260/326011/5b/m_5b0b5955099450a7bb6028fdfdf7633b.jpg,te('October 7th 2022',"Williston, ND",Black and Decker radial arm saw on a steel cart with wheels.,4086075,gharms,Black and Decker radial arm saw on a steel cart with wheels.,bismanonline
https://touch.bismanonline.com/dickinson_nd/super_steel_sheets,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/41/412/41247/78/m_787aec756fb7e35416552c0021069daf.jpg,te('October 7th 2022',"Dickinson, ND",SUPER STEEL SHEETS,1367493,Hauck Sales and Services,"
",bismanonline
https://touch.bismanonline.com/glen_ullin_nd/like_new_dualsaw_cs450_metal_cutter_works_wonder,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/72/728/72878/35/m_35ce58dfc1730dd426d1d13fe7e8e34b.jpg,te('October 7th 2022',"Glen Ullin, ND","Like New, DualSaw CS450 metal cutter. Works wonderfully on steel siding, roofing a",4122665,Bob,"Like New, DualSaw CS450 metal cutter. Works great on steel siding, roofing and other metal projects.  Comes complete with lubricating rods.  Used very little.  Price reduced.",bismanonline
https://touch.bismanonline.com/mandan_nd/storage_shed_8_x_12_barn_style_with_floor_and_36_i,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/7/74/7455/c9/m_c9cdcd174c0f972cfa97722df25d2589.jpg,te('October 7th 2022',"Mandan, ND",Storage Shed 8 x 12 barn style with floor and 36 in wide steel walk in door with,4009604,Joe,"
",bismanonline
https://touch.bismanonline.com/minot_nd/new_tfp_3910_fender_trim_molding_4pc_stainless_s_9,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1298/129803/45/m_45ecf7cec24b6c716d0721a6efea60df.jpg,te('October 8th 2022',"Minot, ND",NEW: TFP 3910 fender trim molding; 4pc stainless steel; Chevy Silverado 1500; 2014,4225572,vschiele,NEW: TFP 3910 fender trim molding; 4pc stainless steel; Chevy Silverado 1500; 2014 to 2018 /  2500; 2015 - 2019; 2/4 door; was $40,bismanonline
https://touch.bismanonline.com/minot_nd/new_putco_pro_ss_rocker_panels_model_3751220_s_f,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1298/129803/31/m_31a6888a47f3a42be4d8e6b44be206b0.jpg,te('October 8th 2022',"Minot, ND","NEW:  Putco Pro-SS Rocker Panels, Model 3751220, stainless steel adhesive backed; ",4225584,vschiele,"NEW:  Putco Pro-SS Rocker Panels, Model 3751220, stainless steel adhesive backed; GMC Crew Cab w/5.5 bed; was $40 ((sample only--shown outined in RED))",bismanonline
https://touch.bismanonline.com/bismarck_nd/beautiful_homemade_light_steel_table_made_from_out_8,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/87/876/87601/72/m_723b57e07a65808c7e31e78a5c495058.jpg,te('October 8th 2022',"Bismarck, ND",Beautiful homemade light steel table made from outdoor patio table with hairpin le,4225568,Jim,"Beautiful homemade light steel table made from outdoor patio table with hairpin legs. Could be used indoors or outdoors.  Legs fold for easy storage. Made for our camper but is too big. Could be used as an outdoor camp stove table as well. Measures 22"" x 38""",bismanonline
https://touch.bismanonline.com/bismarck_nd/beautiful_homemade_light_steel_table_made_from_out,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/87/876/87601/d7/m_d7f5bda13792a74c567be39c6e6b194a.jpg,te('October 8th 2022',"Bismarck, ND",Beautiful homemade light steel table made from outdoor patio table with hairpin le,4225564,Jim,"Beautiful homemade light steel table made from outdoor patio table with hairpin legs. Could be used indoors or outdoors.  Legs fold for easy storage. Made for our camper but is too big. Could be used as an outdoor camp stove table as well. Measures 22"" x 38""",bismanonline
https://touch.bismanonline.com/bismarck_nd/two_used_oil_steel_containers,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/0/6/686/32/m_324d36bb7580eeacee86019ffd673a3d.jpg,te('October 8th 2022',"Bismarck, ND",Two used oil steel containers.,4189959,Bux&dux,Two used oil steel containers.,bismanonline
https://touch.bismanonline.com/coleharbor_nd/200l_52_83_us_gallons_marble_finish_stainless_st,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/56/567/56788/8d/m_8dd7301b4322797f7fa2c715fdc07572.jpg,te('October 8th 2022',"Coleharbor, ND",200L (52.83 US Gallons) Marble Finish Stainless Steel Variable Capacity Wine Tank.,4194112,RAA,200L (52.83 US Gallons) Marble Finish Stainless Steel Variable Capacity Wine Tank.,bismanonline
https://touch.bismanonline.com/lincoln_nd/16_inch_steel_wheels,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/45/450/45067/c2/m_c2900a3ae131e72ae9001296ab554da6.jpg,te('October 8th 2022',"Lincoln, ND",16 inch steel wheels.,4226217,josh,16 inch steel wheels.,bismanonline
